rho,cnv_chr,cnv_gene,ge_chr,ge_gene
0.428683,1,FAF1,1,FAF1
0.426711,1,CDC42SE1,1,CDC42SE1
0.425011,1,CACYBP,1,CACYBP
0.424858,1,CACYBP,1,CACYBP
0.424858,1,CACYBP,1,CACYBP
0.423843,1,PPP1R12B,1,PPP1R12B
0.419412,1,FAF1,1,FAF1
0.419412,1,FAF1,1,FAF1
0.418936,1,PPP1R12B,1,PPP1R12B
0.418936,1,PPP1R12B,1,PPP1R12B
0.418936,1,PPP1R12B,1,PPP1R12B
0.418035,1,RER1,1,RER1
0.417774,1,FAF1,1,FAF1
0.417774,1,FAF1,1,FAF1
0.417552,1,GGPS1,1,GGPS1
0.417552,1,GGPS1,1,GGPS1
0.416640,1,RER1,1,RER1
0.415758,1,JTB,1,JTB
0.415758,1,JTB,1,JTB
0.415196,1,YTHDF2,1,YTHDF2
0.415196,1,YTHDF2,1,YTHDF2
0.415196,1,YTHDF2,1,YTHDF2
0.413979,1,NDUFS5,1,NDUFS5
0.413979,1,NDUFS5,1,NDUFS5
0.413826,1,UTP11L,1,UTP11L
0.413826,1,UTP11L,1,UTP11L
0.413569,1,KIAA0090,1,KIAA0090
0.413474,1,PPT1,1,PPT1
0.413474,1,PPT1,1,PPT1
0.413474,1,PPT1,1,PPT1
0.413474,1,PPT1,1,PPT1
0.412244,1,YY1AP1,1,YY1AP1
0.412244,1,YY1AP1,1,YY1AP1
0.411851,1,SRRM1,1,SRRM1
0.411174,1,FDPS,1,FDPS
0.411174,1,FDPS,1,FDPS
0.411018,1,MCL1,1,MCL1
0.411018,1,MCL1,1,MCL1
0.410229,1,ARHGEF11,1,ARHGEF11
0.410229,1,ARHGEF11,1,ARHGEF11
0.410229,1,ARHGEF11,1,ARHGEF11
0.410229,1,ARHGEF11,1,ARHGEF11
0.410229,1,ARHGEF11,1,ARHGEF11
0.409693,1,FDPS,1,FDPS
0.409613,1,SRRM1,1,SRRM1
0.409613,1,SRRM1,1,SRRM1
0.409613,1,SRRM1,1,SRRM1
0.409457,1,DNAJC16,1,DNAJC16
0.409457,1,DNAJC16,1,DNAJC16
0.409457,1,DNAJC16,1,DNAJC16
0.409288,1,IPO9,1,IPO9
0.409070,1,DARS2,1,DARS2
0.408992,1,DARS2,1,DARS2
0.408809,1,DNAJC16,1,DNAJC16
0.408809,1,DNAJC16,1,DNAJC16
0.408770,1,UBAP2L,1,UBAP2L
0.408770,1,UBAP2L,1,UBAP2L
0.408770,1,UBAP2L,1,UBAP2L
0.408770,1,UBAP2L,1,UBAP2L
0.408770,1,UBAP2L,1,UBAP2L
0.408770,1,UBAP2L,1,UBAP2L
0.408140,1,PSMB2,1,PSMB2
0.408050,1,PSMB2,1,PSMB2
0.408050,1,PSMB2,1,PSMB2
0.408050,1,PSMB2,1,PSMB2
0.407723,1,FAF1,1,FAF1
0.407723,1,FAF1,1,FAF1
0.407618,1,KIAA0090,1,KIAA0090
0.407216,1,DARS2,1,DARS2
0.407216,1,DARS2,1,DARS2
0.406635,1,IPO9,1,IPO9
0.406635,1,IPO9,1,IPO9
0.406635,1,IPO9,1,IPO9
0.406459,1,TRIM33,1,TRIM33
0.406459,1,TRIM33,1,TRIM33
0.406459,1,TRIM33,1,TRIM33
0.406398,1,TRIM33,1,TRIM33
0.405709,1,TROVE2,1,TROVE2
0.405709,1,TROVE2,1,TROVE2
0.405709,1,TROVE2,1,TROVE2
0.405078,1,ARHGEF11,1,ARHGEF11
0.405078,1,ARHGEF11,1,ARHGEF11
0.405078,1,ARHGEF11,1,ARHGEF11
0.405078,1,ARHGEF11,1,ARHGEF11
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403766,1,TRIM33,1,TRIM33
0.403057,1,EPRS,1,EPRS
0.402968,1,KIAA0090,1,KIAA0090
0.402893,1,EPRS,1,EPRS
0.402893,1,EPRS,1,EPRS
0.402893,1,EPRS,1,EPRS
0.402815,1,SDHC,1,SDHC
0.402815,1,SDHC,1,SDHC
0.402815,1,SDHC,1,SDHC
0.402815,1,SDHC,1,SDHC
0.402815,1,SDHC,1,SDHC
0.402815,1,SDHC,1,SDHC
0.402815,1,SDHC,1,SDHC
0.402815,1,SDHC,1,SDHC
0.402619,1,EPRS,1,EPRS
0.402136,1,PEF1,1,PEF1
0.402136,1,PEF1,1,PEF1
0.402136,1,PEF1,1,PEF1
0.401933,1,EPRS,1,EPRS
0.401933,1,EPRS,1,EPRS
0.401933,1,EPRS,1,EPRS
0.401933,1,EPRS,1,EPRS
0.400325,1,IPO9,1,IPO9
0.399429,1,C1orf27,1,C1orf27
0.397434,1,RPA2,1,RPA2
0.397434,1,RPA2,1,RPA2
0.397434,1,RPA2,1,RPA2
0.397434,1,RPA2,1,RPA2
0.397434,1,RPA2,1,RPA2
0.397434,1,RPA2,1,RPA2
0.397236,1,PSMB2,1,PSMB2
0.396821,1,KIAA0090,1,KIAA0090
0.396821,1,KIAA0090,1,KIAA0090
0.396531,1,CLIC4,1,CLIC4
0.396531,1,CLIC4,1,CLIC4
0.396531,1,CLIC4,1,CLIC4
0.396531,1,CLIC4,1,CLIC4
0.396485,1,CLIC4,1,CLIC4
0.396485,1,CLIC4,1,CLIC4
0.396485,1,CLIC4,1,CLIC4
0.396485,1,CLIC4,1,CLIC4
0.396485,1,CLIC4,1,CLIC4
0.396485,1,CLIC4,1,CLIC4
0.395667,1,TAF5L,1,TAF5L
0.395667,1,TAF5L,1,TAF5L
0.395667,1,TAF5L,1,TAF5L
0.395667,1,TAF5L,1,TAF5L
0.394279,1,ARNT,1,ARNT
0.394279,1,ARNT,1,ARNT
0.394279,1,ARNT,1,ARNT
0.394279,1,ARNT,1,ARNT
0.394279,1,ARNT,1,ARNT
0.394279,1,ARNT,1,ARNT
0.394279,1,ARNT,1,ARNT
0.394279,1,ARNT,1,ARNT
0.392298,1,C1orf144,1,C1orf144
0.392298,1,C1orf144,1,C1orf144
0.392298,1,C1orf144,1,C1orf144
0.392298,1,C1orf144,1,C1orf144
0.392118,1,APITD1,1,APITD1
0.392118,1,APITD1,1,APITD1
0.392118,1,APITD1,1,APITD1
0.392118,1,APITD1,1,APITD1
0.392118,1,APITD1,1,APITD1
0.392033,1,ATPIF1,1,ATPIF1
0.392033,1,ATPIF1,1,ATPIF1
0.389267,1,ILF2,1,ILF2
0.389267,1,ILF2,1,ILF2
0.388926,1,FAF1,1,FAF1
0.388633,1,CPSF3L,1,CPSF3L
0.388633,1,CPSF3L,1,CPSF3L
0.388633,1,CPSF3L,1,CPSF3L
0.388317,1,TAF5L,1,TAF5L
0.388260,1,PPP1R12B,1,PPP1R12B
0.387743,1,C1orf27,1,C1orf27
0.387743,1,C1orf27,1,C1orf27
0.387743,1,C1orf27,1,C1orf27
0.387743,1,C1orf27,1,C1orf27
0.387743,1,C1orf27,1,C1orf27
0.387662,1,AKR7A2,1,AKR7A2
0.386131,1,TROVE2,1,TROVE2
0.386131,1,TROVE2,1,TROVE2
0.386131,1,TROVE2,1,TROVE2
0.385513,1,NPHP4,1,NPHP4
0.385513,1,NPHP4,1,NPHP4
0.385513,1,NPHP4,1,NPHP4
0.384163,1,NPHP4,1,NPHP4
0.384121,1,ARHGEF11,1,ARHGEF11
0.383976,1,RPL5,1,RPL5
0.383845,1,NPHP4,1,NPHP4
0.383845,1,NPHP4,1,NPHP4
0.383845,1,NPHP4,1,NPHP4
0.383845,1,NPHP4,1,NPHP4
0.383773,1,NPHP4,1,NPHP4
0.383773,1,NPHP4,1,NPHP4
0.383685,1,NPHP4,1,NPHP4
0.382759,1,USP1,1,USP1
0.382759,1,USP1,1,USP1
0.381456,1,CTNNBIP1,1,CTNNBIP1
0.381456,1,CTNNBIP1,1,CTNNBIP1
0.381456,1,CTNNBIP1,1,CTNNBIP1
0.381456,1,CTNNBIP1,1,CTNNBIP1
0.381456,1,CTNNBIP1,1,CTNNBIP1
0.381275,1,NPHP4,1,NPHP4
0.381187,1,NPHP4,1,NPHP4
0.381187,1,NPHP4,1,NPHP4
0.381124,1,NPHP4,1,NPHP4
0.381057,1,MCL1,1,MCL1
0.381057,1,MCL1,1,MCL1
0.380881,1,FAF1,1,FAF1
0.380496,1,SERBP1,1,SERBP1
0.380496,1,SERBP1,1,SERBP1
0.380496,1,SERBP1,1,SERBP1
0.380496,1,SERBP1,1,SERBP1
0.380422,1,ARHGEF11,1,ARHGEF11
0.380422,1,ARHGEF11,1,ARHGEF11
0.380054,1,ZMYM4,1,ZMYM4
0.380013,1,ZMYM4,1,ZMYM4
0.380013,1,ZMYM4,1,ZMYM4
0.380013,1,ZMYM4,1,ZMYM4
0.379426,1,AKR7A2,1,AKR7A2
0.378275,1,RPL5,1,RPL5
0.378190,1,RPL5,1,RPL5
0.377705,1,FAF1,1,FAF1
0.377444,1,RAB3GAP2,1,RAB3GAP2
0.377444,1,RAB3GAP2,1,RAB3GAP2
0.377444,1,RAB3GAP2,1,RAB3GAP2
0.377198,1,RAB3GAP2,1,RAB3GAP2
0.377198,1,RAB3GAP2,1,RAB3GAP2
0.377179,1,PKN2,1,PKN2
0.377179,1,PKN2,1,PKN2
0.377119,1,PKN2,1,PKN2
0.377119,1,PKN2,1,PKN2
0.377119,1,PKN2,1,PKN2
0.377082,1,PKN2,1,PKN2
0.377082,1,PKN2,1,PKN2
0.377082,1,PKN2,1,PKN2
0.377082,1,PKN2,1,PKN2
0.376940,1,BRP44,1,BRP44
0.376940,1,BRP44,1,BRP44
0.376792,1,RAB3GAP2,1,RAB3GAP2
0.376792,1,RAB3GAP2,1,RAB3GAP2
0.376792,1,RAB3GAP2,1,RAB3GAP2
0.376792,1,RAB3GAP2,1,RAB3GAP2
0.376792,1,RAB3GAP2,1,RAB3GAP2
0.375355,1,GUK1,1,GUK1
0.375355,1,GUK1,1,GUK1
0.374703,1,ZMPSTE24,1,ZMPSTE24
0.374703,1,ZMPSTE24,1,ZMPSTE24
0.374703,1,ZMPSTE24,1,ZMPSTE24
0.374703,1,ZMPSTE24,1,ZMPSTE24
0.374703,1,ZMPSTE24,1,ZMPSTE24
0.374496,1,ZMYM4,1,ZMYM4
0.374496,1,ZMYM4,1,ZMYM4
0.374496,1,ZMYM4,1,ZMYM4
0.374496,1,ZMYM4,1,ZMYM4
0.374405,1,ZMYM4,1,ZMYM4
0.374311,1,ZMYM4,1,ZMYM4
0.374236,1,RAB3GAP2,1,RAB3GAP2
0.374105,1,PPP1R12B,1,PPP1R12B
0.373671,1,DUSP12,1,DUSP12
0.373287,1,SCP2,1,SCP2
0.373251,1,RAB3GAP2,1,RAB3GAP2
0.372646,1,MED8,1,MED8
0.372646,1,MED8,1,MED8
0.372588,1,PGD,1,PGD
0.372298,1,RAB3GAP2,1,RAB3GAP2
0.372150,1,KLHL21,1,KLHL21
0.372150,1,KLHL21,1,KLHL21
0.371722,1,TIMM17A,1,TIMM17A
0.371193,1,TIMM17A,1,TIMM17A
0.371193,1,TIMM17A,1,TIMM17A
0.370149,1,PGD,1,PGD
0.370149,1,PGD,1,PGD
0.370149,1,PGD,1,PGD
0.369940,1,PKN2,1,PKN2
0.369898,1,PKN2,1,PKN2
0.369898,1,PKN2,1,PKN2
0.369898,1,PKN2,1,PKN2
0.369898,1,PKN2,1,PKN2
0.369898,1,PKN2,1,PKN2
0.369786,1,USP1,1,USP1
0.369786,1,USP1,1,USP1
0.368788,1,SRM,1,SRM
0.368788,1,SRM,1,SRM
0.368230,1,RPL5,1,RPL5
0.368163,1,ZMYM4,1,ZMYM4
0.368163,1,ZMYM4,1,ZMYM4
0.368163,1,ZMYM4,1,ZMYM4
0.367827,1,ZMYM4,1,ZMYM4
0.367827,1,ZMYM4,1,ZMYM4
0.367470,1,TP53BP2,1,TP53BP2
0.367470,1,TP53BP2,1,TP53BP2
0.367348,1,PPP1R12B,1,PPP1R12B
0.366845,1,NUDC,1,NUDC
0.366845,1,NUDC,1,NUDC
0.366845,1,NUDC,1,NUDC
0.366845,1,NUDC,1,NUDC
0.366652,1,TP53BP2,1,TP53BP2
0.366652,1,TP53BP2,1,TP53BP2
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366469,1,ABCD3,1,ABCD3
0.366393,1,PPCS,1,PPCS
0.366102,1,TP53BP2,1,TP53BP2
0.366102,1,TP53BP2,1,TP53BP2
0.366102,1,TP53BP2,1,TP53BP2
0.365966,1,SCP2,1,SCP2
0.365898,1,CLSTN1,1,CLSTN1
0.365898,1,CLSTN1,1,CLSTN1
0.365898,1,CLSTN1,1,CLSTN1
0.365527,1,CRYZ,1,CRYZ
0.365527,1,CRYZ,1,CRYZ
0.365527,1,CRYZ,1,CRYZ
0.365527,1,CRYZ,1,CRYZ
0.364017,1,SPEN,1,SPEN
0.363723,1,C1orf144,1,C1orf144
0.363723,1,C1orf144,1,C1orf144
0.363723,1,C1orf144,1,C1orf144
0.363723,1,C1orf144,1,C1orf144
0.363720,1,BCAS2,1,BCAS2
0.363720,1,BCAS2,1,BCAS2
0.363720,1,BCAS2,1,BCAS2
0.363662,1,TMEM50A,1,TMEM50A
0.363662,1,TMEM50A,1,TMEM50A
0.363662,1,TMEM50A,1,TMEM50A
0.363662,1,TMEM50A,1,TMEM50A
0.363622,1,CLSTN1,1,CLSTN1
0.362867,1,CLSTN1,1,CLSTN1
0.362867,1,CLSTN1,1,CLSTN1
0.362867,1,CLSTN1,1,CLSTN1
0.362867,1,CLSTN1,1,CLSTN1
0.362519,1,DTL,1,DTL
0.362519,1,DTL,1,DTL
0.362519,1,DTL,1,DTL
0.362519,1,DTL,1,DTL
0.362519,1,DTL,1,DTL
0.362519,1,DTL,1,DTL
0.362364,1,SDHB,1,SDHB
0.362364,1,SDHB,1,SDHB
0.362364,1,SDHB,1,SDHB
0.362364,1,SDHB,1,SDHB
0.362205,1,SDHC,1,SDHC
0.362205,1,SDHC,1,SDHC
0.362205,1,SDHC,1,SDHC
0.362205,1,SDHC,1,SDHC
0.362205,1,SDHC,1,SDHC
0.362205,1,SDHC,1,SDHC
0.362205,1,SDHC,1,SDHC
0.362205,1,SDHC,1,SDHC
0.361965,1,SCP2,1,SCP2
0.361965,1,SCP2,1,SCP2
0.361899,1,SYF2,1,SYF2
0.361899,1,SYF2,1,SYF2
0.361899,1,SYF2,1,SYF2
0.361765,1,SPEN,1,SPEN
0.360685,1,SPEN,1,SPEN
0.360625,1,SPEN,1,SPEN
0.360625,1,SPEN,1,SPEN
0.360625,1,SPEN,1,SPEN
0.360506,1,ATP6V0B,1,ATP6V0B
0.360506,1,ATP6V0B,1,ATP6V0B
0.360424,1,TCEB3,1,TCEB3
0.360424,1,TCEB3,1,TCEB3
0.360424,1,TCEB3,1,TCEB3
0.360424,1,TCEB3,1,TCEB3
0.359996,1,LBR,1,LBR
0.359996,1,LBR,1,LBR
0.359996,1,LBR,1,LBR
0.359996,1,LBR,1,LBR
0.359607,1,USP21,1,USP21
0.359482,1,PKN2,1,PKN2
0.359482,1,PKN2,1,PKN2
0.359482,1,PKN2,1,PKN2
0.359408,1,RPL5,1,RPL5
0.359406,1,PKN2,1,PKN2
0.359406,1,PKN2,1,PKN2
0.359406,1,PKN2,1,PKN2
0.359406,1,PKN2,1,PKN2
0.358632,1,ABCD3,1,ABCD3
0.358597,1,STX12,1,STX12
0.358597,1,STX12,1,STX12
0.358597,1,STX12,1,STX12
0.358550,1,PKN2,1,PKN2
0.358550,1,PKN2,1,PKN2
0.358334,1,PGM1,1,PGM1
0.358334,1,PGM1,1,PGM1
0.358334,1,PGM1,1,PGM1
0.358276,1,SPEN,1,SPEN
0.358276,1,SPEN,1,SPEN
0.358276,1,SPEN,1,SPEN
0.358276,1,SPEN,1,SPEN
0.357867,1,CLSTN1,1,CLSTN1
0.357867,1,CLSTN1,1,CLSTN1
0.357782,1,SCP2,1,SCP2
0.357738,1,CAPZB,1,CAPZB
0.357669,1,CAPZB,1,CAPZB
0.357668,1,STX12,1,STX12
0.357668,1,STX12,1,STX12
0.357668,1,STX12,1,STX12
0.357289,1,PGM1,1,PGM1
0.357289,1,PGM1,1,PGM1
0.357289,1,PGM1,1,PGM1
0.357198,1,CAPZB,1,CAPZB
0.357198,1,CAPZB,1,CAPZB
0.357198,1,CAPZB,1,CAPZB
0.357198,1,CAPZB,1,CAPZB
0.357198,1,CAPZB,1,CAPZB
0.355933,1,AHCTF1,1,AHCTF1
0.355933,1,AHCTF1,1,AHCTF1
0.355933,1,AHCTF1,1,AHCTF1
0.355819,1,PGM1,1,PGM1
0.355506,1,PGM1,1,PGM1
0.355200,1,POMGNT1,1,POMGNT1
0.355200,1,POMGNT1,1,POMGNT1
0.354588,1,CAPZB,1,CAPZB
0.354588,1,CAPZB,1,CAPZB
0.354588,1,CAPZB,1,CAPZB
0.354588,1,CAPZB,1,CAPZB
0.354588,1,CAPZB,1,CAPZB
0.354566,1,ARHGEF11,1,ARHGEF11
0.354566,1,ARHGEF11,1,ARHGEF11
0.354566,1,ARHGEF11,1,ARHGEF11
0.354566,1,ARHGEF11,1,ARHGEF11
0.354566,1,ARHGEF11,1,ARHGEF11
0.354153,1,CAPZB,1,CAPZB
0.353610,1,AHCYL1,1,AHCYL1
0.353610,1,AHCYL1,1,AHCYL1
0.353610,1,AHCYL1,1,AHCYL1
0.353610,1,AHCYL1,1,AHCYL1
0.353561,1,NFYC,1,NFYC
0.353432,1,NFYC,1,NFYC
0.353432,1,NFYC,1,NFYC
0.353432,1,NFYC,1,NFYC
0.353348,1,RPL5,1,RPL5
0.353274,1,ARHGEF11,1,ARHGEF11
0.353274,1,ARHGEF11,1,ARHGEF11
0.353274,1,ARHGEF11,1,ARHGEF11
0.353274,1,ARHGEF11,1,ARHGEF11
0.352779,1,CTSK,1,CTSK
0.352779,1,CTSK,1,CTSK
0.352293,1,PGM1,1,PGM1
0.352118,1,AHCTF1,1,AHCTF1
0.352118,1,AHCTF1,1,AHCTF1
0.352118,1,AHCTF1,1,AHCTF1
0.352118,1,AHCTF1,1,AHCTF1
0.352118,1,AHCTF1,1,AHCTF1
0.351339,1,CDC73,1,CDC73
0.351339,1,CDC73,1,CDC73
0.351339,1,CDC73,1,CDC73
0.351339,1,CDC73,1,CDC73
0.351339,1,CDC73,1,CDC73
0.351282,1,NFYC,1,NFYC
0.351028,1,PKN2,1,PKN2
0.351028,1,PKN2,1,PKN2
0.351028,1,PKN2,1,PKN2
0.351028,1,PKN2,1,PKN2
0.351028,1,PKN2,1,PKN2
0.350713,1,UQCRH,1,UQCRH
0.350713,1,UQCRH,1,UQCRH
0.350713,1,UQCRH,1,UQCRH
0.350713,1,UQCRH,1,UQCRH
0.350544,1,NFYC,1,NFYC
0.350544,1,NFYC,1,NFYC
0.350296,1,CSDE1,1,CSDE1
0.350296,1,CSDE1,1,CSDE1
0.350296,1,CSDE1,1,CSDE1
0.350296,1,CSDE1,1,CSDE1
0.350178,1,POMGNT1,1,POMGNT1
0.349986,1,PKN2,1,PKN2
0.349796,1,C1orf144,1,C1orf144
0.349796,1,C1orf144,1,C1orf144
0.349796,1,C1orf144,1,C1orf144
0.349796,1,C1orf144,1,C1orf144
0.349039,1,OSBPL9,1,OSBPL9
0.349039,1,OSBPL9,1,OSBPL9
0.348935,1,NFYC,1,NFYC
0.348747,1,PPP1R12B,1,PPP1R12B
0.348745,1,NFYC,1,NFYC
0.348745,1,NFYC,1,NFYC
0.348745,1,NFYC,1,NFYC
0.348745,1,NFYC,1,NFYC
0.348745,1,NFYC,1,NFYC
0.348745,1,NFYC,1,NFYC
0.348625,1,LRRC42,1,LRRC42
0.348465,1,NFYC,1,NFYC
0.348426,1,RAB3GAP2,1,RAB3GAP2
0.348426,1,RAB3GAP2,1,RAB3GAP2
0.348426,1,RAB3GAP2,1,RAB3GAP2
0.348426,1,RAB3GAP2,1,RAB3GAP2
0.348426,1,RAB3GAP2,1,RAB3GAP2
0.347734,1,OAZ3,1,OAZ3
0.347673,1,TOMM20,1,TOMM20
0.347663,1,RAB3GAP2,1,RAB3GAP2
0.347663,1,RAB3GAP2,1,RAB3GAP2
0.347663,1,RAB3GAP2,1,RAB3GAP2
0.347422,1,RAB3GAP2,1,RAB3GAP2
0.347422,1,RAB3GAP2,1,RAB3GAP2
0.347182,1,OAZ3,1,OAZ3
0.347035,1,HBXIP,1,HBXIP
0.347035,1,HBXIP,1,HBXIP
0.346617,1,ENO1,1,ENO1
0.346617,1,ENO1,1,ENO1
0.346617,1,ENO1,1,ENO1
0.346389,1,RAB3GAP2,1,RAB3GAP2
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345838,1,CDC73,1,CDC73
0.345361,1,GNB1,1,GNB1
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345324,1,OSBPL9,1,OSBPL9
0.345196,1,GNB1,1,GNB1
0.345196,1,GNB1,1,GNB1
0.344915,1,SCP2,1,SCP2
0.344692,1,DR1,1,DR1
0.344692,1,DR1,1,DR1
0.344692,1,DR1,1,DR1
0.344692,1,DR1,1,DR1
0.344591,1,SCP2,1,SCP2
0.344591,1,SCP2,1,SCP2
0.344247,1,CAPZB,1,CAPZB
0.344152,1,SCP2,1,SCP2
0.343299,1,SRP9,1,SRP9
0.343299,1,SRP9,1,SRP9
0.343283,1,PFDN2,1,PFDN2
0.343283,1,PFDN2,1,PFDN2
0.343283,1,PFDN2,1,PFDN2
0.343099,1,SCP2,1,SCP2
0.342559,1,TRIT1,1,TRIT1
0.342559,1,TRIT1,1,TRIT1
0.342539,1,TRIT1,1,TRIT1
0.342089,1,GNB1,1,GNB1
0.342089,1,GNB1,1,GNB1
0.342089,1,GNB1,1,GNB1
0.342089,1,GNB1,1,GNB1
0.342089,1,GNB1,1,GNB1
0.342089,1,GNB1,1,GNB1
0.341887,1,GNB1,1,GNB1
0.341797,1,TM2D1,1,TM2D1
0.341797,1,TM2D1,1,TM2D1
0.341797,1,TM2D1,1,TM2D1
0.341797,1,TM2D1,1,TM2D1
0.341797,1,TM2D1,1,TM2D1
0.341781,1,LRRC42,1,LRRC42
0.341781,1,LRRC42,1,LRRC42
0.341729,1,TOR3A,1,TOR3A
0.341729,1,TOR3A,1,TOR3A
0.341624,1,RAB3GAP2,1,RAB3GAP2
0.341335,1,CPSF3L,1,CPSF3L
0.341197,1,GNB1,1,GNB1
0.341114,1,LRRC40,1,LRRC40
0.341114,1,LRRC40,1,LRRC40
0.341114,1,LRRC40,1,LRRC40
0.341114,1,LRRC40,1,LRRC40
0.341114,1,LRRC40,1,LRRC40
0.341114,1,LRRC40,1,LRRC40
0.341114,1,LRRC40,1,LRRC40
0.341101,1,GNB1,1,GNB1
0.340882,1,CAPZB,1,CAPZB
0.340819,1,SDF4,1,SDF4
0.340819,1,SDF4,1,SDF4
0.340135,1,PUM1,1,PUM1
0.340135,1,PUM1,1,PUM1
0.340135,1,PUM1,1,PUM1
0.340135,1,PUM1,1,PUM1
0.339896,1,OSBPL9,1,OSBPL9
0.339829,1,LRRC40,1,LRRC40
0.339388,1,RAB3GAP2,1,RAB3GAP2
0.339242,1,DNAJC8,1,DNAJC8
0.339242,1,DNAJC8,1,DNAJC8
0.339242,1,DNAJC8,1,DNAJC8
0.339242,1,DNAJC8,1,DNAJC8
0.338994,1,CAPZB,1,CAPZB
0.338821,1,YRDC,1,YRDC
0.338657,1,USP33,1,USP33
0.338657,1,USP33,1,USP33
0.338657,1,USP33,1,USP33
0.338657,1,USP33,1,USP33
0.338657,1,USP33,1,USP33
0.338657,1,USP33,1,USP33
0.338657,1,USP33,1,USP33
0.338489,1,EPS15,1,EPS15
0.338489,1,EPS15,1,EPS15
0.338489,1,EPS15,1,EPS15
0.338489,1,EPS15,1,EPS15
0.338489,1,EPS15,1,EPS15
0.338153,1,DHDDS,1,DHDDS
0.338153,1,DHDDS,1,DHDDS
0.338153,1,DHDDS,1,DHDDS
0.337628,1,ARHGEF11,1,ARHGEF11
0.337562,1,PUM1,1,PUM1
0.337562,1,PUM1,1,PUM1
0.337562,1,PUM1,1,PUM1
0.337112,1,SMG5,1,SMG5
0.336979,1,SMG5,1,SMG5
0.336979,1,SMG5,1,SMG5
0.336979,1,SMG5,1,SMG5
0.336979,1,SMG5,1,SMG5
0.336861,1,EPS15,1,EPS15
0.336861,1,EPS15,1,EPS15
0.336861,1,EPS15,1,EPS15
0.336861,1,EPS15,1,EPS15
0.336768,1,SARS,1,SARS
0.336768,1,SARS,1,SARS
0.336768,1,SARS,1,SARS
0.336768,1,SARS,1,SARS
0.336560,1,OSBPL9,1,OSBPL9
0.336560,1,OSBPL9,1,OSBPL9
0.336560,1,OSBPL9,1,OSBPL9
0.336560,1,OSBPL9,1,OSBPL9
0.336427,1,AHCYL1,1,AHCYL1
0.336427,1,AHCYL1,1,AHCYL1
0.336427,1,AHCYL1,1,AHCYL1
0.336427,1,AHCYL1,1,AHCYL1
0.336381,1,EPS15,1,EPS15
0.336381,1,EPS15,1,EPS15
0.336149,1,RAP1A,1,RAP1A
0.336149,1,RAP1A,1,RAP1A
0.335788,1,EPS15,1,EPS15
0.335788,1,EPS15,1,EPS15
0.335775,1,EPS15,1,EPS15
0.335775,1,EPS15,1,EPS15
0.335775,1,EPS15,1,EPS15
0.335775,1,EPS15,1,EPS15
0.335754,1,CAP1,1,CAP1
0.335754,1,CAP1,1,CAP1
0.335754,1,CAP1,1,CAP1
0.334748,1,POGK,1,POGK
0.334748,1,POGK,1,POGK
0.334433,1,LRRC42,1,LRRC42
0.334286,1,TRIT1,1,TRIT1
0.333742,1,PUM1,1,PUM1
0.333742,1,PUM1,1,PUM1
0.333742,1,PUM1,1,PUM1
0.333742,1,PUM1,1,PUM1
0.333742,1,PUM1,1,PUM1
0.333742,1,PUM1,1,PUM1
0.333451,1,RAP1A,1,RAP1A
0.333451,1,RAP1A,1,RAP1A
0.333451,1,RAP1A,1,RAP1A
0.333451,1,RAP1A,1,RAP1A
0.333451,1,RAP1A,1,RAP1A
0.333451,1,RAP1A,1,RAP1A
0.333451,1,RAP1A,1,RAP1A
0.332973,1,SDF4,1,SDF4
0.332973,1,SDF4,1,SDF4
0.332676,1,OSBPL9,1,OSBPL9
0.332634,1,PUM1,1,PUM1
0.332634,1,PUM1,1,PUM1
0.332634,1,PUM1,1,PUM1
0.332634,1,PUM1,1,PUM1
0.332529,1,ARHGEF11,1,ARHGEF11
0.332529,1,ARHGEF11,1,ARHGEF11
0.331963,1,PUM1,1,PUM1
0.331920,1,DHDDS,1,DHDDS
0.331920,1,DHDDS,1,DHDDS
